A201_10-709-01	Hag ivez sko d'an Tabor , 	Hag ivez sko d’an Tabor, 	# ag 'i.ves sko dɑ̃n 'tɑ.bɔr #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-709-03	restad ar c'hloastr … Ha setu holl !	restad ar c’hloastr... Ha setu holl !	# 're.stad ar xlwastr # a 'se.ty ɔl #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-710-00	Ur gêrbenn bras-tre emichañs hep dale … 	Ur gêrbenn bras-tre emichañs hep dale... 	# œr 'gɛr.bɛn 'brɑ.stre e.'miʃ.ɑ̃s hep 'dɑ.le #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-710-01	Ur gêriadenn poblet-stank , hep un disterañ gwrez denel , nag un disterañ madelezh . 	Ur gêriadenn poblet-stank, hep un disterañ gwrez denel , nag un disterañ madelezh. 	# œr gɛr.'jɑ.dɛn pɔ.'blet.stɑ̃ŋk # heb œn di.'ste.rɑ̃ gwre:s 'de.nɛl # nag œn di.'ste.rɑ̃ ma.'dɛ.lɛs #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-710-02	Muriet en he boazioù . 	Muriet en he boazioù. 	# 'myr.jɛd en e 'bwɑ.zju #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-710-03	Morailhet en he fizhoni . 	Morailhet en he fizhoni. 	# mo.'raʎ.ɛd en e fi.'zõ.ni #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-710-04	Sanket en he frederioù bihan sec'h . 	Sanket en he frederioù bihan sec’h. 	# 'sɑ̃ŋ.kɛd en e fre.'dɛr.ju 'bi.ɑ̃n sex #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-710-05	Mirour , hag aheurtet .	Mirour, hag aheurtet.	# 'mi.rur # ag ah.'œr.tɛt #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-711-00	O nann ! N'eo ket gwir . 	O nann ! N’eo ket gwir. 	# o nɑ̃n # new ket gwi:r #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-711-01	N'emañ ket amañ , er gêrbenn-mañ , kalon ar Vro Vrezhon . 	N’emañ ket amañ, er gêrbenn-mañ, kalon ar Vro Vrezhon. 	# 'ne.mɑ̃ ked 'ɑ̃.mɑ̃ # er 'gɛr.bɛn.mɑ̃ # 'kɑ.lõn ar vro 'vrɛ.zõn #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-711-02	Avel c'hlan an Atlantel meurdezus na zeu ket da gornial ken pell , war zouaroù ken teuc'hek , na da zegas	Avel c’hlan an Atlantel meurdezus na zeu ket da gornial ken pell, war zouaroù ken teuc’hek, na da zegas	# 'ɑ.vɛl xlɑ̃n ɑ̃n at.'lɑ̃n.tɛl mœr.'de.zys na sø ket dɑ 'gɔr.njal ken pɛl # war su.'ɑ.ru ken 'tøh.ɛk # na dɑ 'zeg.as #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-712	« … Diouzh strad da gibell-varzh ,	« ... Diouzh strad da gibell-varzh,	# djus strɑ:t dɑ gi.'bɛl.vars #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-713	Betek kalon va c'hêr , betek kalon va zud ,	Betek kalon va c’hêr, betek kalon va zud,	# 'be.tek 'kɑ.lõn va xɛr # 'be.tek 'kɑ.lõn va zyt #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-714	Herrder ha yaouankiz , o nevesaat atav … »	Herrder ha yaouankiz, o nevesaat atav... »	# 'hɛr.dɛr a jɔ.'wɑ̃ŋ.kis # o ne.'ve.sɑd 'a.taw #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-715-00	Evidoc'h ivez , Drezen , Breizh oa da gentañ ur galon . 	Evidoc’h ivez, Drezen, Breizh oa da gentañ ur galon. 	# e.'vi.dɔh 'i.ves # 'dre.zɛn # brɛjz wa dɑ 'gɛn.tɑ̃ œr 'gɑ.lõn #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-715-01	Ur galon domm leun gant gwad ruz birvidik ar yaouankiz . 	Ur galon domm leun gant gwad ruz birvidik ar yaouankiz. 	# œr 'gɑ.lõn dõm lø:n gɑ̃n gwɑ:t ry:s bir.'vi.dig ar jɔ.'wɑ̃ŋ.kis #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-715-02	Breizh 'vo bepred ur gredenn divarvel en dreistelezh . Breizh 'zo un Ene a-raok pep tra .	Breizh 'vo bepred ur gredenn divarvel en dreistelezh. Breizh 'zo un Ene a-raok pep tra.	# brɛjs vo 'be.pred œr 'gre.dɛn di.'var.vɛl en drɛj.'stɛ.lɛs # zo œn 'e.ne 'a.rɔk pep trɑ: #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-716	Roazhon , mil nav c'hant unnek ha tri-ugent - Douarnenez , mil nav c'hant daouzek ha tri-ugent	Roazhon 1971 - Douarnenez 1972	# 'rwɑ.zõn # mil naw xɑ̃nd 'œ.neg a tri.'yg.ɛnt # dwar.'nẽ.nɛs # mil naw xɑ̃n 'dɔw.zeg a tri.'yg.ɛnt #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-717-00	( Al Liamm , niverenn kant pemp hag hanter-kant , 	(AL LIAMM n. 155, 	# al ljɑ̃m # ni.'ve.rɛn kɑ̃n pɛm ag hɑ̃n.'tɛr.kɑ̃nt #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-717-01	pajenn pevar c'hant seizh ha tri-ugent , betek pevar c'hant eizh ha tri-ugent )	p. 467 betek 468)	# 'pɑ.ʒɛn 'pe.var xɑ̃n sɛjs a tri.'yg.ɛnt # 'be.tek 'pe.var xɑ̃nd ɛjs a tri.'yg.ɛnt #	1	1	0	session_2/dialogs/documents/08_Antho_breton_3_dialogs_and_texts-6_FRANSEZA_KERVENDAL.txt
A201_10-800	Jarl Priel	JARL PRIEL	# ʒarl 'pri.jɛl #	1	1	1	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-801	An Teirgwern Pembroke	AN TEIRGWERN PEMBROKE	# ɑ̃n 'tɛjr.gwɛrn pɛm.'bro.ke #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-802-00	Ar bemzek a viz c'hwevrer mil nav c'hant daou , 	Ar bemzek a viz c’hwevrer 1902, 	# ar 'bɛm.zeg a vi:s 'xwe.vrɛr mil naw xɑ̃n dɔw #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-802-01	evit lidañ hep ober ardoù pempvet warn-ugent deiz-ha-bloaz hon eured , 	evit lidañ hep ober ardoù pempvet warnugent deiz-ha-bloaz hon eured, 	# 'e.vit 'li.dɑ̃ heb 'o.bɛr 'ar.du 'pɛm.vet war.'nyg.ɛn dɛj.'sab.lwɑs õn 'ø.rɛt #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-802-02	hor boa pedet , va gwreg Izabel ha me , ar vignoned nesañ d'hor c'halon da goaniañ . 	hor boa pedet, va gwreg Izabel ha me, ar vignoned nesañ d’hor c’halon da goaniañ. 	# ɔr 'bo.a 'pe.dɛt # va gwreg i.'za.bɛl a me: # ar viɲ.'õ.nɛd 'ne.sɑ̃ dhor 'xɑ.lõn dɑ 'gwɑ̃.njɑ̃ #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-802-03	Kerkent ha ma krogas gant e soubenn , e rankas ar medisin Skolan sevel diouzh taol , 	Kerkent ha ma krogas gant e soubenn, e rankas ar medisin Skolan sevel diouzh taol, 	# 'kɛr.kɛnt a ma 'krog.az gɑ̃n e 'su.bɛn # e 'rɑ̃ŋ.kaz ar me.'di.sin 'sko.lɑ̃n 'se.vɛl djus tɔ:l #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-802-04	galvet diwar-zifrae da reiñ dorn d'un amiegez nec'het-bras , en-dro d'ur wreg war he zremenvan gant he c'hrouadur nevez c'hanet . 	galvet diwar-zifrae da reiñ dorn d’un amiegez nec’het-bras en-dro d’ur wreg war he zremenvan gant he c’hrouadur nevez c’hanet. 	# 'gal.vɛt di.war.'zi.frɛ dɑ rɛj dɔrn dyn ɑ̃.mi.'eg.ɛs neh.'et.bras # 'en.dro dyr wreg war e zre.'mɛn.vɑ̃n gɑ̃n e xru.'ɑ.dyr 'ne.ves 'xɑ̃.nɛt #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-802-05	Met den nemetañ , hen touiñ a rafen , ne oa an noz-se tuet da brederiañ diwar benn ar marv ha traoù ar bed-all . 	Met den nemetañ, hen touiñ a rafen, ne oa an noz-se tuet da brederiañ diwar benn ar marv ha traoù ar bed-all. 	# mɛt de:n ne.'me.tɑ̃ # he:n 'tu.i a 'ra.fɛn # ne wa ɑ̃n 'nos.se 'ty.ɛt dɑ bre.'der.jɑ̃ 'di.war bɛn ar 'mɑ.ro a trɔw ar 'be.dal #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-802-06-00	Pep hini a gavas mat e voued ,	Pep hini a gavas mat e voued, 	# pep 'hi.ni a 'ga.vaz mɑ:d e vwet #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-802-06-01	 c'hoarzhadeg a oa etrezomp , hag e dibenn pred e kanjomp zoken sonioù ha gwerzioù brezhonek .	c’hoarzhadeg a oa etrezomp hag e dibenn pred e kanjomp zoken sonioù ha gwerzioù brezhonek.	# xwar.'zɑ.dɛg a wa e.'tre.zõmp # ag e 'di.bɛn pre:d e 'kɑ̃n.ʒõm 'zo.ken 'sõ.nju a 'gwɛr.zju bre.'zõ.nɛk #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-803-00	Plijout a ra d'am gwreg farsal , 	Plijout a ra d’am gwreg farsal, 	# 'pli.ʒud a ra dɑ̃m gwrek 'far.sal #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-803-01	ha pa voe diskennet dimp ar c'hafe hag al likur , e stagas Izabel da hegiñ an apotiker .	ha pa voe diskennet dimp ar c’hafe hag al likur, e stagas Izabel da hegiñ an apotiker.	# a pa vwe: di.'skɛ.nɛt dimb ar 'xa.fe ag al 'li.kyr # e 'stɑg.az i.'za.bɛl dɑ 'heg.i ɑ̃n a.po.'ti.kɛr #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-804-00	- C'hoant bras am befe , emezi , da c'houzout abalamour da betra n'hoc'h eus biskoazh graet d'an taolioù treiñ , 	- C’hoant bras am befe, emezi, da c’houzout abalamour da betra n’hoc’h eus biskoazh graet d’an taolioù treiñ, 	# xwɑ̃n brɑ:z ɑ̃m 'be.fe # e.'me.zi # dɑ 'xu.zud a.ba.'lɑ̃.mur dɑ 'be.tra nhɔh øs 'bi.skwas grɛ:t dɑ̃n 'tɔ.lju trɛj #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-804-01	lammat pe gorolliñ em zi . 	lammat pe gorolliñ em zi. 	# 'lɑ̃.mat pe go.'rɔ.li ɛm zi #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-804-02	Ur mailh oc'h koulskoude war ar seurt troioù-pleg , hervez ar vrud a red .	Ur mailh oc’h koulskoude war ar seurt troioù-pleg, hervez ar vrud a red.	# œr maʎ ɔx kul.'sku.de war ar sœrt tro.'ju.plek # 'hɛr.vɛz ar vryd a re:t #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-805-00	Diouzhtu e fellas din ober dezhi tevel . 	Diouzhtu e fellas din ober dezhi tevel. 	# 'dju.sty e 'fɛ.laz din 'o.bɛr 'de.zi 'te.vɛl #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-805-01	Ar peurliesañ ne vez ket va c'heneil Garlantezeg evit gouzañv goaperezh war ar c'hraf-se , 	Ar peurliesañ ne vez ket va c’heneil Garlantezeg evit gouzañv goaperezh war ar c’hraf-se, 	# ar pœr.li.'e.sɑ̃ ne ve:s ket va 'xe.nɛjl gar.lɑ̃n.'te.zɛg 'e.vit 'gu.zɑ̃w gwa.'pɛ.rɛz war ar 'xrɑf.se #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-805-02	rak sot eo gant ar studioù amguzh , 	rak sot eo gant ar studioù amguzh, 	# rak so:d ɛw gɑ̃n ar sty.'di.u 'ɑ̃mg.ys #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-805-03	an treuzvuhezioù , da skouer , an teogerezh , an igromañserezh ha me oar .	an treuzvuhezioù, da skouer, an teogerezh, an igromañserezh ha me oar.	# ɑ̃n trøz.vy.'ɛ.zju # dɑ skwe:r # ɑ̃n tɛwg.'ɛ.rɛs # ɑ̃n ig.rõ.mɑ̃.'sɛ.rɛz a me: wɑ:r #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-806-00	- Izabel , emezon , ro peoc'h en anv Doue d'hor mignon . 	- Izabel, emezon, ro peoc’h en anv Doue d’hor mignon. 	# i.'za.bɛl # e.'me.zõn # ro: 'pe.ɔh en 'ɑ̃.no 'du.e dhor 'miɲ.õn #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-806-01	Un dalc'h igromañserezh n'eo ket un abadenn eus an dibab evit klozañ deiz-ha-bloaz un eured arc'hant .	Un dalc’h igromañserezh n’eo ket un abadenn eus an dibab evit klozañ deiz-ha-bloaz un eured arc’hant.	# œn dalh ig.rõ.mɑ̃.'sɛ.rez new ked œn a.'bɑ.dɛn øz ɑ̃n 'di.bap 'e.vit 'klo.zɑ̃ dɛj.'sab.lwɑz œn 'ø.rɛd 'arx.ɑ̃nt #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-807-00	Met koll amzer a raen ha kenderc'hel a reas va gwreg d'ober buhez d'an apotiker , 	Met koll amzer a raen ha kenderc’hel a reas va gwreg d’ober buhez d’an apotiker, 	# mɛt kɔl 'ɑ̃m.zɛr a rẽn a kɛn.'dɛrx.ɛl a 're.as va gwrek 'do.bɛr 'by.ɛs dɑ̃n a.po.'ti.kɛr #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-807-01	kement ha ken bihan ma rankas ar paour kaezh Per , feuket o welout e wreg-eñ oc'h ober al lu gantañ , 	kement ha ken bihan ma rankas ar paour kaezh Per, feuket o welout e wreg-eñ oc’h ober al lu gantañ, 	# 'ke.mɛnt a ken 'bi.ɑ̃n ma 'rɑ̃ŋ.kaz ar pɔwr kɛ:s pe:r # 'fø.kɛd o 'we.lud e 'wreg.ẽ ɔh 'o.bɛr al ly: 'gɑ̃n.tɑ̃ #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-807-02	asantiñ diskouez dimp peseurt ibil e teue da vezañ pa gare . 	asantiñ diskouez dimp peseurt ibil e teue da vezañ pa gare. 	# a.'sɑ̃n.ti 'di.skwɛs dim 'pe.sœrd 'i.bil e 'tø.e dɑ 've.zɑ̃ pa 'gɑ.re #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-807-03	En ur serr-lagad e voe savet an doubier ha klenket traoù koan . 	En ur serr-lagad e voe savet an doubier ha klenket traoù koan. 	# en œr sɛr.'lɑg.ad e vwe: 'sɑ.vɛd ɑ̃n 'du.bjɛr a 'klẽŋ.kɛt trɔw kwɑ̃:n #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-807-04	Bale a rae Garlantezeg a-hed hag a-dreuz ar sal-debriñ en ur verkañ da bep hini e lec'h d'azezañ , 	Bale a rae Garlantezeg a-hed hag a-dreuz ar sal-debriñ en ur verkañ da bep hini e lec’h d’azezañ, 	# 'bɑ.le a rɛ: gar.lɑ̃n.'te.zɛg 'ah.et ag 'a.drøz ar sal.'de.bri en œr 'vɛr.kɑ̃ dɑ bep 'hi.ni e lɛx da.'ze.zɑ̃ #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-807-05	ha komz a rae ouzhimp gant ur vouezh ken garv hag hini ur person kanton .	ha komz a rae ouzhimp gant ur vouezh ken garv hag hini ur person kanton.	# a kõmz a rɛ: 'u.zim gɑ̃n œr vwɛs ken 'gɑ.ro ag 'hi.ni œr 'pɛr.sõn 'kɑ̃n.tõn #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-808-00	Da gentañ , emezañ , e vije ret lazhañ ar gouloù , chom sioul ur pennad brav amzer en deñvalijenn ; 	Da gentañ, emezañ, e vije ret lazhañ ar gouloù, chom sioul ur pennad brav amzer en deñvalijenn ; 	# dɑ 'gɛn.tɑ̃ # e.'me.zɑ̃ # e 'vi.ʒe ret 'lɑ.zɑ̃ ar 'gu.lu # ʃɔm siwl œr 'pɛ.nat braw 'ɑ̃m.zɛr en dẽ.va.'li.ʒɛn #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-808-01	arabat dimp na c'hoarzhin , na rannañ ger , na zoken fiñval , ne vern petra 'zegouezfe dimp gwelout pe glevout . 	arabat dimp na c’hoarzhin, na rannañ ger, na zoken fiñval, ne vern petra ‘zegouezfe dimp gwelout pe glevout. 	# a.'rɑ.bat dim na 'xwar.zin # na 'rɑ̃.nɑ̃ ge:r # na 'zo.ken 'fĩ.val # ne vɛrn ze.'gwe.sfe dim 'gwe.lut pe 'gle.vut #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-808-02	Ha dre ma'z oa ezhomm , eme Ber , da bebeilañ an « nerzh kas » hag ar « wagenn digas » ,	Ha dre ma’z oa ezhomm, eme Ber, da bebeilañ an « nerzh kas » hag ar « wagenn digas », 	# a dre maz wa 'e.zõm # 'e.me be:r # dɑ be.'bɛj.lɑ̃ ɑ̃n # nɛrs kas # ag ar # 'wɑg.ɛn 'dig.as #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-808-03	 e vije ret mat da bep Itron mont en he c'hoazez , e-kreiz-tre daou baotr . 	e vije ret mat da bep Itron mont en he c’hoazez e-kreiz-tre daou baotr. 	# e 'vi.ʒe ret mɑ:t dɑ beb 'i.trõn mõnd en e 'xwɑ.zɛs # e.'krɛj.stre dɔw bɔtr #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-808-04	O vezañ ma ne oa ket awalc'h a verc'hed ouzh taol , e rankis pediñ hor matezh kozh , 	O vezañ ma ne oa ket awalc’h a verc’hed ouzh taol, e rankis pediñ hor matezh kozh, 	# o 've.zɑ̃ ma ne wa ked 'a.wɑlh a 'vɛrx.ɛd us tɔ:l # e 'rɑ̃ŋ.kis 'pe.di ɔr 'ma.tɛs kos #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-808-05	Fant Diagorn , da zont d'ar sal gant he nizez Soazig Kerambrun , 	Fant Diagorn, da zont d’ar sal gant he nizez Soazig Kerambrun, 	# fɑ̃nt di.'ɑg.ɔrn # dɑ zõn dar sɑ:l gɑ̃n e 'ni.zɛs 'swɑ.zik ke.'rɑ̃m.bryn #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-808-06	ur gemenerez yaouank a skoazelle he moereb , kel lies tro ma veze du-mañ un toullad tud o prejañ .	ur gemenerez yaouank a skoazelle he moereb kel lies tro ma veze du-mañ un toullad tud o prejañ.	# œr ge.me.'ne.rɛz 'jɔ.wɑ̃ŋg a skwa.'zɛ.le e 'mwe.rɛp # kel 'li.ɛs tro: ma 've.ze 'dy.mɑ̃ œn 'tu.lat ty:d o 'pre.ʒɑ̃ #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-809-00	Setu pep hini 'ta en e goazez , el lec'h m'oa bet gourc'hemennet dezhañ gant hor rener , da lavarout eo : 	Setu pep hini ‘ta en e goazez el lec’h m’oa bet gourc’hemennet dezhañ gant hor rener, da lavarout eo : 	# 'se.ty pep tɑ en e 'gwɑ.zɛs # el lɛx mwa bet gurx.e.'mɛ.nɛt 'de.zɑ̃ gɑ̃n ɔr 're.nɛr # dɑ la.'vɑ.rud ɛw #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-809-01	Per , gant e gein troet d'ar siminal ; 	Per, gant e gein troet d’ar siminal ; 	# pe:r # gɑ̃n e gɛjn 'tro.ɛt dar si.'mi.nal #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-809-02	en e gichen , war an dorn dehou , Fant gozh , ha goude Tual Jegou , komis e ti an noter Ar Bourc'hiz ; 	en e gichen, war an dorn dehou, Fant gozh, ha goude Tual Jegou, komis e ti an noter Ar Bourc’hiz ; 	# en e 'giʃ.ɛn # war ɑ̃n dɔrn 'de.u # fɑ̃n gos # a 'gu.de 'ty.al 'ʒeg.u # 'kõ.miz e ti: ɑ̃n 'no.tɛr ar 'burx.is #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-809-03	Jenovefa , merc'h Lisilhour , maer Tredarzeg ; Herri Gwazdoue , kentañ-mestr levier ; 	Jenovefa, merc’h Lisilhour, maer Tredarzeg ; Herri Gwazdoue, kentañ-mestr levier ; 	# ʒe.no.'ve.fa # mɛrx li.'siʎ.ur # mɛ:r tre.'dar.zɛk # 'hɛ.ri gwɑz.'du.e # kɛn.'tɑ̃.mɛst 'le.vjɛr #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-809-04	Mari , gwreg Garlantezeg ; Olier ar Floc'h , kabiten ar porzh ; 	Mari, gwreg Garlantezeg ; Olier ar Floc’h, kabiten ar porzh ; 	# 'mɑ.ri # gwrek gar.lɑ̃n.'te.zɛk # o.'li.ɛr ar flɔx # ka.'bi.tɛn ar pɔrs #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-809-05	ar gemenerez Soazig Kerambrun ; Job Savidan hendraour e straed Sant-Erwan ; 	ar gemenerez Soazig Kerambrun ; Job Savidan, hendraour e straed Sant-Erwan ; 	# ar ge.me.'ne.rɛs 'swɑ.zik ke.'rɑ̃m.bryn # ʒɔp sa.'vi.dɑ̃n hen.'dra.ur e strɛ:t sɑ̃n.'tɛr.wɑ̃n #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-809-06	Izabel , va gwreg-me ; Fañch Lisilhour ; 	Izabel, va gwreg-me ; Fañch Lisilhour ; 	# i.'za.bɛl # va 'gwreg.me # fɑ̃ʃ li.'siʎ.ur #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-809-07	va mamm-gaer , me , hag an Itron Savidan , stok ouzh an apotiker .	va mamm-gaer, me, hag an Itron Savidan, stok ouzh an apotiker.	# va 'mɑ̃mg.ɛr # me: # ag ɑ̃n 'i.trõn sa.'vi.dɑ̃n # stɔg uz ɑ̃n a.po.'ti.kɛr #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
A201_10-810-00	Ledet hor boa hon daouarn dirazomp war an daol , ha Garlantezeg , gant e viz-meud peget ouzh perenn al lampr tredan , 	 Ledet hor boa hon daouarn dirazomp war an daol, ha Garlantezeg, gant e viz-meud peget ouzh perenn al lampr tredan, 	# 'le.dɛt ɔr 'bo.a õn 'dɔ.warn di.'rɑ.zõm war ɑ̃n dɔl # a gar.lɑ̃n.'te.zɛk # gɑ̃n e 'viz.møt 'peg.ɛd us 'pe.rɛn al lɑ̃mpr 'tre.dɑ̃n #	1	1	0	session_2/dialogs/documents/09_Antho_breton_3_texts_and_dialogs1-AN_TEIRGWERN_PEMBROKE.txt
